entity_id,title,title__n_values,title__has_conflict,brand,brand__n_values,brand__has_conflict,description,description__n_values,description__has_conflict,price,price__n_values,price__has_conflict,priceCurrency,priceCurrency__n_values,priceCurrency__has_conflict
760884,corsair 2x8gb ddr4 3200mhz cl16 vengeance lpx ram (cmk16gx4m2b3200c16) (limited lifetime with local distributor convergent),6,1,corsair,1,0,"designed for high-performance overclocking on intel 100 series motherboardsvengeance lpx memory is designed for high-performance overclocking. the heatspreader is made of pure aluminum for faster heat dissipation, and the eight-layer pcb helps manage heat and provides superior overclocking headroom. each ic is individually screened for performance potential.the ddr4 form factor is optimized for the latest intel 100 series motherboards and offers higher frequencies, greater bandwidth, and lower power consumption than ddr3 modules. vengeance lpx ddr4 modules are compatibility-tested across 100 series motherboards for reliably fast performance. there’s xmp 2.0 support for trouble-free automatic overclocking. and, they’re available in multiple colors to match your motherboard, your components, or just your style.featurescompatibility tested across 100 series motherboards for reliably fast performancepart of our exhaustive testing process includes performance and compatibility testing on most every 100 series motherboard on the market – and a few that aren’t.designed for high-performance overclockingeach vengeance lpx module is built from an eight-layer pcb and highly-screened memory ics. the efficient heat spreader provides effective cooling to improve overclocking potential.pure aluminum heat spreader for faster heat dissipation and cooler operationoverclocking overhead is limited by operating temperature. the unique design of the vengeance lpx heat spreader optimally pulls heat away from the ics and into your system’s cooling path, so you can push it harder.the heat spreader doesn’t just allow vengeance lpx to run better… the aggressive yet refined form factor looks great in showcase systems.xmp 2.0 support for trouble-free, automatic overclockingmanually pushing your dram frequency can be a fun experiment, but sometimes you just want to get maximum performance without the hassle.intel 100 series-based motherboards support the new xmp 2.0 standard, and vengeance lpx dram does, too. turn it on, and it will automatically adjust to the fastest safe speed for your vengeance lpx kit. you’ll get amazing, reliable performance without lockups or other strange behavior.low-profile design fits in smaller spaceswhen the first mini-itx and micro atx motherboards for ddr4 are released, vengeance lpx will be ready. the small form factor makes it ideal for smaller cases or any system where internal space is at a premium.available in multiple colors to match your motherboard or your systemthe best high-performance systems look as good as they run. vengeance lpx is available in several colors to match your motherboard, your other components, your case… or just your favorite color.designed for enthusiasts. backed by corsair.world-famous reliability and performancethere's a reason why world-champion overclockers, extreme gaming enthusiasts and high-end system builders all trust corsair for high-performance memory that they can install with confidence and pride. whether you're breaking your own records or you're simply building a dream gaming rig, you can count on corsair memory.lifetime limited warrantyyour performance investment is protected. all of our memory products are backed by a limited lifetime warranty.the corsair advantagewith a long history of building enthusiast-grade memory and components, we've earned a reputation for quality, compatibility, and performance. need help? we're available by phone call, email or web forum.",6,1,7.595e1,6,1,usd,6,1
764656,brother mfc-l2710dw compact laser all-in-one with duplex printing with wireless networking - copier/fax/printer/scanner - 32 ppm mono print - 2400 x 600 dpi print - automatic duplex print - 1200 dpi optical scan - 250 sheets input - ethernet - wirele,6,1,brother,1,0,"brother mfc-l2710dw all-in-one wireless laser printerthe mfc-l2710dw is ideal for the busy home and small office, needing a multifunction printer. this simple to use, and easy to setup device, provides professional quality print-outs, together with built-in wireless connectivity for printing from mobile phones and tablets. with it's compact size, it can be easily placed on a desk, saving space. combined with it's quietness, it won't interrupt you while you work.featuresprint speeds of up to 30 pages per minute, at less than 50dbautomatic 2-sided printlarge 250 sheet paper input50 sheet automatic document feederbuilt-in wired and wireless networkinclude up to 700 page inbox toner (approx. cartridge yield is declared in accordance with iso/iec 19752.)specificationprinter type: monofunctions: print, faxdisplay: lcddisplay size: 2 line lcdlaser classification: class 1 laser product (iec60825 - 1:2014)max paper size: a4memory: 64mbprocessor: 600mhztechnology: laserconnectivity: wired network, wirelesslocal interface: hi-speed usb 2.0wi-fi direct: print wirelessly without having to go through a wireless access pointwired network interface: 10base-t/100base-txwirelesss network interface: ieee 802.11b/g/nsupported: airprint, cortado cloud print, google cloud print 2.0, iprint&scan, brother print service plugin, mopria2-sided copy: noresolution up to: 600 x 600dpienlargement / reduction ratio: 25%-400% in 1% increamentsmono: a4 copy speed 30 copies per minuten in 1: yeswith carton: 580 (w) x 517 (d) x 434 (h) mmwith carton: 14.7 kgwithout cartonl 410 (w) x 398.5 (d) x 318.5 (h) mmweight: 11.8 kgsound pressure: 30dba ready, 44dba quiet modeblue angel environmental accreditation: yesenergy star environmental accreditation: yesnordic swan environmental accreditation: yespower consumption: 440 from printing (42 from ready, 260 from quiet, 6.2 sleeptypical electrical consumption: 1.232 kwh/weekfax modem: 33.6 kb per secondpc fax: send and receivecontents: power supply cord, fax line cord, product safety guide, software disc, supplies, user guide, warranty card, quick setup guidetypes and sizes: standard tray - a4, letter, a5, a5 (long edge), a6, executive, manual feed slot - width 76.2 to 215.9 mm, length 127 to 355.6 mm (a4 only supported in automatic duplex print mode), adf (automatic document feeder) - width 147.3 to 215.9 mm, length 147.3 to 355.6 mmweights: standard tray - plain & recycled paper (between 60 - 163 g/m2), manual feed slot - plain, recycled, bond paper & envelopes (between 60 - 230g/m2), adf (automatic document feeder) - plain & recycled paper (between 64 - 105 g/m2)wired network: 10base-t/100base-txwired network security: smtp-auth, ssl/tls, snmp v3wireless network: ieee 802.11b/g/n (infrastructure mode/ad-hoc mode) ieee 802.11g (wi-fi direct)wireless network security: wep 64/128 bit, wpa-psk (tkip/aes). wpa2-psk (tkip/aes), smtp-auth, ssl/tls, snmp v3wireless setup support: yessupported: windows 8(32 & 64 bit editions), windows 7(32 & 64 bit editions), windows server 2012r2, windows server 2012, windows server 2008r2, windows server 2008 (32 & 64 bit editions). note that windows server supports network printing only. macos x 10.8.x or greater. linux cups, lpd/lprng (x86/x64 environment)paper input: 250 sheet standard paper tray, 1 sheet manual feed slot, 50 sheet adfpaper output: 120 sheets face down / 1 sheet face up (straight paper path)a4 2-sided print speed: 15a4 standard print speed: 30resolution: 600 x 600dpi, hq1200 (2400 x 600dpi)automatic: 2 sided print yesemulations: gdifirst print out time: 8.5 secondsrecommended monthly volume: up to 2,000 pagesresolution: up to 600 x 2,400dpi (from scanner glass), up to 600 x 600dpi (from adf) up to 19,200 x 19,200dpi (interpolated)speed: 23.6/7.5 ipm (mono/colour) adfscanner type: cissupplies: inbox toner - 700 pages*, standard toner (tn-2410) - 1,200 pages*, high yield toner (tn-2420) -3,000 pages*, drum (dr-2400) - 12,000 a4 pages *approx. cartridge yield is declared in accordance with iso/iec 19752warranty: two year manufacturer's warranty (year 1 on-site, year 2 back to base)",6,1,199.99,5,1,usd,4,1
76491423,kšiltovka new era new york yankees mlb 9fifty,6,1,,0,0,,0,0,3.19e1,3,1,eur,3,1
779562,intel - core i7-9700f 9th generation 8-core - 8-threads 3.0 ghz (4.7 ghz turbo) socket lga 2066 locked desktop processor,6,1,intel,1,0,"intel® optane™ memory supportedintel® optane™ memory is a revolutionary new class of non-volatile memory that sits in between system memory and storage to accelerate system performance and responsiveness. when combined with the intel® rapid storage technology driver, it seamlessly manages multiple tiers of storage while presenting one virtual drive to the os, ensuring that data frequently used resides on the fastest tier of storage. intel® optane™ memory requires specific hardware and software configuration.intel® turbo boost technologyintel® turbo boost technology dynamically increases the processor's frequency as needed by taking advantage of thermal and power headroom to give you a burst of speed when you need it, and increased energy efficiency when you don't.intel® virtualization technology (vt-x)intel® virtualization technology (vt-x) allows one hardware platform to function as multiple ?virtual? platforms. it offers improved manageability by limiting downtime and maintaining productivity by isolating computing activities into separate partitions.intel® virtualization technology for directed i/o (vt-d)intel® virtualization technology for directed i/o (vt-d) continues from the existing support for ia-32 (vt-x) and itanium® processor (vt-i) virtualization adding new support for i/o-device virtualization. intel vt-d can help end users improve security and reliability of the systems and also improve performance of i/o devices in virtualized environments.intel® vt-x with extended page tables (ept)intel® vt-x with extended page tables (ept), also known as second level address translation (slat), provides acceleration for memory intensive virtualized applications. extended page tables in intel® virtualization technology platforms reduces the memory and power overhead costs and increases battery life through hardware optimization of page table management.intel® tsx-niintel® transactional synchronization extensions new instructions (intel® tsx-ni) are a set of instructions focused on multi-threaded performance scaling. this technology helps make parallel operations more efficient via improved control of locks in software.intel® 64intel® 64 architecture delivers 64-bit computing on server, workstation, desktop and mobile platforms when combined with supporting software. intel 64 architecture improves performance by allowing systems to address more than 4 gb of both virtual and physical memory.instruction setan instruction set refers to the basic set of commands and instructions that a microprocessor understands and can carry out. the value shown represents which intel's instruction set this processor is compatible with.instruction set extensionsinstruction set extensions are additional instructions which can increase performance when the same operations are performed on multiple data objects. these can include sse (streaming simd extensions) and avx (advanced vector extensions).idle statesidle states (c-states) are used to save power when the processor is idle. c0 is the operational state, meaning that the cpu is doing useful work. c1 is the first idle state, c2 the second, and so on, where more power saving actions are taken for numerically higher c-states.enhanced intel speedstep® technologyenhanced intel speedstep® technology is an advanced means of enabling high performance while meeting the power-conservation needs of mobile systems. conventional intel speedstep® technology switches both voltage and frequency in tandem between high and low levels in response to processor load. enhanced intel speedstep® technology builds upon that architecture using design strategies such as separation between voltage and frequency changes, and clock partitioning and recovery.thermal monitoring technologiesthermal monitoring technologies protect the processor package and the system from thermal failure through several thermal management features. an on-die digital thermal sensor (dts) detects the core's temperature, and the thermal management features reduce package power consumption and thereby temperature when required in order to remain within normal operating limits.intel® identity protection technologyintel® identity protection technology is a built-in security token technology that helps provide a simple, tamper-resistant method for protecting access to your online customer and business data from threats and fraud. intel® ipt provides a hardware-based proof of a unique user's pc to websites, financial institutions, and network services; providing verification that it is not malware attempting to login. intel® ipt can be a key component in two-factor authentication solutions to protect your information at websites and business log-ins.coffeelake refreshbx80684i79700socket1151cpu size14nmnumber of cores8number of threads8clock speed3.0ghzturbo speed4.7ghzunlocked core multipliern/aprocessor graphicsn/agpu base speedn/agpu max speedn/agpu max resolutionn/acache12 mb smartcachemax tdp95wheatsinkyespackagingretail",5,1,26500.00,6,1,gbp,4,1
782402,"mpg z490 gaming edge wifi, intel® z490 chipset, lga 1200, dp, atx motherboard",6,1,msi,1,0,"buy msi mpg z490 gaming edge wi-fi atx - motherboard at multitronic.fi, as well as find price, description and specifications online.",6,1,2186.55,5,1,usd,5,1
784271,sram sram pc-1031 10 speed chainw/powerlock 114 links,6,1,sram,1,0,"sram's super narrow 10-speed powerchain features the powerlock connecting link the only secure toolless attachment device for a sub 6mm chain in today's market. the sram pc-1031 chains feature our solid rivet pin construction.specifications:compat - speed (cn) 10schain length (links): 114 linkscolour - outer link: grey, silvercolour - inner link: greychain connector: powerlockinner link finish: polishedouter link finish: nickel, polishedpin variant: solid pinpin treatment: chrome hardenedsku:psasr0007sram part referencechpx13 =92.2711.114.105 (1 chain)chpx13e =92.2711.114.116 (25 chains)",4,1,295.00,6,1,usd,5,1
784833,"gigabyte geforce rtx 2080 ti xtreme (base:1350mhz,boost:1770mhz), 11gb gddr6 (14140mhz), pci-e 3.0, 3x displayport 1.4, 3x hdmi 2.0b, usb type-c, rgb fusion 2.0",6,1,gigabyte,1,0,"aorus geforce® rtx 2080 ti xtreme 11gfeaturespowered by geforce® rtx 2080 ti integrated with 11gb gddr6 352-bit memory interface windforce stack 3x 100mm fan cooling system with rgb light reinvented 7 video outputs metal back plate with rgb aorus logo illumination built for extreme overclocking 16+3 power phases 4 years warranty (online registration required)technical specificationsgraphics processing geforce® rtx 2080 ticore clock n/acuda® cores 4352memory clock n/amemory size 11 gbmemory type gddr6memory bus 352 bitmemory bandwidth (gb/sec) 616 gb/scard bus pci-e 3.0 x 16digital max. resolution 7680 x 4320@60hzmulti-view 4card size (l x w x h) 290 x 134.31 x 59.9 mmpcb form atxdirectx 12opengl 4.5recommended psu 750w ( with two 8-pin external power connector)i/o displayport 1.4 x3, hdmi 2.0b x3, usb type-c ™ (support virtuallinktm) x1sli support 2-way nvidia nvlinktmaccessories 1. aorus vga holder2. aorus metal sticker3. quick guide4. 4-year warranty registration5. i/o guide6. driver cd.",6,1,"€1.229,00",6,1,eur,3,1
788533,"ubiquiti unifi uvc-g4-pro 8 megapixel network camerabullet - h.264 - 3840 x 2160 - 3x optical - os08a20 - wall mount, ceiling mount, pole mount",6,1,ubiquiti,2,1,"backubiquiti uvc-g4-prounifi video camera g4 4k prothe unifi® protect camera, model uvc-g4-pro, represents the next generation of cameras designed for use with the unifi protect surveillance management system. this camera offers 4k ultra hd resolution for day or night use and integrates with the unifi protect software for powerful and flexible ip video management.the uvc-g4-pro is easy to set up, operate, and manage using the unifi protect software, which comes pre-installed the uck-g2-plus, the latest generation cloud key controller.the g4 pro camera features a powered zoom lens and crisp 4k ultra hd video performance with infrared capability. the versatile 3-axis mount enables indoor or outdoor installation of the camera. the camera has infrared leds with an automatic ir cut filter for day and night surveillance. easy setup using a standard web browser or bluetooth from your mobile device, deployment of your unifi protect controller can be set up and configured in a matter of minutes. web browser access unifi protect is accessible via webbrowser and designed to be easy to use, yet packed with advanced features. the unifi protect interface is incredibly intuitive and loaded with powerful features such as statistical reporting, multiple live view options, versatile camera settings, advanced analytics, and customizable event recordings.plug and play installation automatic camera detection in unifi protect makes it easy to install and deploy cameras. all of the camera settings are integrated into the software. you can also configure, reboot, or upgrade the firmware on any camera from within the unifi protect interface.additional live views configure playlists that automatically rotate the live view feed between cameras. define the cameras you want to include in the playlist and how long you want them to appear on the screen before moving on to the next live feed.cost-effective solution shattering conventional industry thinking, unifi protect provides powerful ip surveillance software without any huge, up-front costs or monthly subscription fees.mobile app the downloadable app provides free remote cloud access to your unifi protect system. it also allows you to securely access video recordings that are privately stored on the cloud key gen2 plus rather than a third-party server or internet cloud.features:4k ultra hd (3840 x 2160), 24 fpsf 4.24 - 12.66 mm, ƒ/1.53 - ƒ/3.3wide-angle/zoom lensos08a20 sensor, 1/1.8\""ip67-rated weather resistanceenhanced low-light performanceintegrated high-power infrared leds802.3af/802.3at supportbuilt-in microphonewall, ceiling, or pole mount",3,1,418.6000,6,1,usd,4,1
79866,corsair 570x rgb 3x 120mm rgb led fan atx gaming case white trim | discount computer needs,6,1,,0,0,"specificationcase dimensions480mm (l) x 234mm (w) x 512mm (h)maximum gpu length370mmmaximum psu length225mmmaximum cpu cooler height170mmcase expansion slots7case drive bays(x2) 3.5in (x2) 2.5incase form factormid-towercase windowedtempered glasscase warrantytwo yearsicue enablednocase materialsteelradiator compatibility120mm; 240mm; 360mmcompatible corsair liquid coolersh55, h60, h75, h80i, h90, h100i, h105, h110case power supplyatx (not included)lightingrgbcase drive bays 3.5\""2case drive bays 2.5\""2package contents:- crystal series 570x rgb atx mid-tower case- accessory kit- quick start guide",5,1,2067.00,6,1,aud,5,1
800940,"evans bd20emad 20\"" emad batter bass drumhead clear",6,1,evans,1,0,"(item: 019954935016)evans bd20emad 20\"" emad batter bass drumhead clear:emad -- externally mounted adjustable damping bass drumheadthe emad comes with 2 dampening rings, each of which affects the head's sound and pedal response. this external system not only maximizes natural attack characteristics and offers tremendous dynamic range (even at low dynamic levels where other damping systems fall short), it also allows quick, easy adjustments -- without having to remove the head from the drum. this unique feature is extremely valuable, especially during recording sessions.configuration: clear, plastic damping sleeve on external side holds 1/2 in. thick foam damping rings (included -- choice of 1/2 in. or 1-1/2 in. wide)thickness: single ply (10 mil)sound: aggressive attack, moderately or extremely focused (player's choice)resonance: warm, tremendous low endapplication: general use, all applications",5,1,47.99,5,1,usd,4,1
80156,asus rog strix x570-f gaming emolevy - amd x570 - amd am4 socket - ddr4 ram - atx,6,1,asus,1,0,"emolevy, atx, amd am4 socket, amd x570, 2 x pci-express 4.0 x16, dual ddr4-3200 - 4 x dimm slots, 8 x sata-600 / 2 x m.2 pci-express 4.0 (2242 / 2260 / 2280), usb 3.2 gen 2 type a & c, displayport / hdmi (tukee 4k) yhteys, intel i211-at gigabit lan, amd radeon graphics tuki (cpu tarvitaan), realtek s1220a hd audio (8-kanavat), tukee sli / crossfirex",4,1,361.37,5,1,eur,2,1
819981,"audio technica ath-m40x 3.5mm (1/8 inch), headband/on-ear, black",6,1,audio technica,1,0,"the m-series ath-m40x professional monitor headphones are tuned flat for incredibly accurate audio monitoring across an extended frequency range. your studio experience is enhanced with superior sound isolation and swiveling earcups for convenient one-ear monitoring. engineered with pro-grade materials and robust construction, the m40x excels in professional studio tracking and mixing, as well as dj monitoring.featurescutting-edge engineering and robust construction40 mm drivers with rare earth magnets and copper-clad aluminium wire voice coilstuned flat for incredibly accurate sound monitoring across the entire frequency rangecircumaural design contours around the ears for excellent sound isolation in loud environments90° swivelling earcups for easy, one-ear monitoringprofessional-grade earpad and headband material delivers more durability and comfortcollapsible for space-saving portabilitydetachable cable (includes 1.2 m - 3.0 m coiled cable and 3.0 m straight cable)for professional studio tracking and mixing, as well as dj monitoringavailable in black and matte grey",4,1,104.95,5,1,usd,3,1
825476,"epson t636a00 orange 700ml ultrachrome hdr ink cartridge for sp7900, 9900",6,1,epson,1,0,the epson orange ultrachrome hdr 700ml (c13t636a00) is an ink cartridge manufactured by epson and is 700ml.,3,1,369.99,4,1,eur,3,1
833964,"epson t636800 matte black 700ml ultrachrome hdr ink cartridge for sp7900, 9900, 7890, 9890",6,1,epson,1,0,inkjet,1,0,369.99,6,1,gbp,4,1
84984,"seagate ironwolf pro 6tb 3.5\"" 7200rpm 256mb cache internal nas hard drive",6,1,seagate,1,0,"product informationtough. ready. scalablefor everything nas, there's ironwolf and ironwolf pro. always on and always working, ironwolf is enhanced with agilearray technology for optimal reliability and system agility. multi-user technology and extreme workload rates allow ironwolf to perform and scale up with your enterprise.ironwolf + the power of agilearray- nas-optimised hard drive for the best-possible user experience- ironwolf health management in compatible nas1 systems continuously helps to safeguard the health of your data- drive balance with rotational vibration (rv) sensors manage multi-bay vibration for long-term consistent performance and reliability- raid performance optimised that maximises responsiveness and uptime with nas-aware error recovery control- advanced power management saves energy and delivers the right power at the right timeactively protect your data with ironwolf health management in popular and enabled nasironwolf health management is designed to operate on compatible nas systems such as synology and asustor. populated with supported ironwolf or ironwolf pro hdds it improves the overall system reliability by displaying actionable prevention, intervention or recovery options for the user.multi-bay and nas-ready with built-in rv sensorfirst in its class, ironwolf drives are equipped with rv sensors on high capacity drives to maintain performance in multi-bay nas enclosures. rv sensors on ironwolf pro come standard, helping business and creative pros to have consistent performance for years to come.do more with multi-user optimisationdo more with your nas with multi-user optimisation. enabling user workloads of up to 180 tb/year on ironwolf and 300 tb/year with ironwolf pro, multiple users can confidently upload and download data to a nas server. whether you're a creative pro or a small business, ironwolf is on your side.ironwolf pro comes with 2-year rescue data recovery serviceyour data is important and a rescue plan provides peace of mind in case of unexpected data loss due to accidents or mechanical damage.the rescue plan gives you access to a global team of world-class data recovery experts.purchase and register an ironwolf pro drive to activate your included rescue plan and you are covered for 2 years. extended coverage options available at registration.be creative anywhere with ironwolf and your nasextensible and reliable storage helps keep you and your creative business on schedule. ironwolf and ironwolf pro are great companions for your nas for 24×7 remote access, backups and file sharing from anywhere, making sharing ideas easy. for growing agencies and the need for more storage, ironwolf and ironwolf pro are built to address nas scalability challenges.grow your business nasa thriving small business needs storage that can thrive with it. ironwolf is optimised for nas in multi-raid environments that not only the vibration, but also handle the high user workload rate in a high data traffic network. enter multi-user technology — up to 180 tb/yr for ironwolf, up to 300 tb/yr for ironwolf pro.dominate the mediabuild your home nas media empire with ironwolf hdds. ironwolf and ironwolf pro lead the class in storage capacity with drives as large as 12 tb, and the performance needed to run high definition content with your nas. store thousands of full-length hd films and even more photographs on your private server. think of it as your home cloud.show more;",3,1,6007.31,5,1,zar,5,1
854253,thẻ nhớ kingston canvas select 128gb microshdc uhs-i class 10 + sd adapter (sdcs/128gb),6,1,kingston,3,1,"kingston's canvas select microsd card is designed to be reliable, making it ideal for filming in hd and shooting hi-resolution photos. you can be confident that your memories will be safe when documenting life's adventures on your android smartphone or point and shoot camera. this card has a 128gb capacity to provide plenty of space to capture an entire trip. kingston canvas cards are tested to be durable, so you can take them anywhere with confidence that your photos, videos, and other data will be protected, even in harsh or unstable conditions.key features128 gb storage capacity80mb/s read and 10mb/s write, uhs-i speed class 1built and tested to withstand harsh environmentsideal for the wireless workforceincludes adapter",5,1,4.99e1,5,1,eur,3,1
871465,"logitech b100 usb mouse precision optical 800dpi mac, laptop or pc etc - black",6,1,logitech,1,0,"brand new in sealed retail box with 3 year warranty. extra comfortable, ambidextrous design, very positive control. the lower-profile shape feels great in either hand even after a long day at work.super accurate 800 dpi optical precision: you’ll enjoy smooth, precise cursor control that lets you edit documents and navigate the web more efficiently. works on table-tops with no mouse mat etc.very easy to set-up with plug and play - zero setup it works right out of the box. you just plug it into your usb port and you’re ready for business, generous length cable: 5-ft 9-in (180 cm)built by logitech® this mouse comes with the quality and design logitech built into more than a billion mice, more than any other manufacturer.compatible with all pc, laptops and apple mac, macbook pro etc. etc. buy with confidence - super popular product and as always a great value 7dayshop price!!we have been selling online since the year 2000. buy with confidence.",5,1,"7,35 €",5,1,eur,2,1
877442,"tp-link, tl-wa901nd 300mbps 802.11b/g/n wireless accesspoint",6,1,tp-link,1,0,"450mbps wireless transmission rate | 1x 10/100m ethernet port rj45 | multiple operating modes: access point, client, universal/ wds repeater, wireless bridge",3,1,"53,00 €",5,1,eur,3,1
877694,"hikvision switch poe - ds-3e0105p-e (4 port 100mbps, 58w, 1 uplink port, l2)",6,1,,0,0,"the hikvision ds-3e0105p-e is a network switch poe. with a 100mbps port and 4 10/100mbps power over ethernet ports, hikvision's unique ds-3e0105p-e switch is a high-powered solution. it offers a simple no configuration setup, automated detection, and compliant energy input capabilities for consistent results. by providing a robust extended transmission mode, the unmanaged poe switch delivers optimal speeds of 10mbps across longer ranges (up to 250 meters). featureslayer 2 unmanaged poe switch4x 10/100mbps ethernet ports1x 100mbps uplinkieee 802.3af or 802.3at poe standard802.3af or 802.3at132 mm x 93.3 mm x 27.6 mmpower: 51 vdc, 63 watts max (psu included)operating temperature: 0 - 40cspecificationsportsnetwork ports:5poe port:4,10/100mbpsrj45portsuplink port:1,100methernetportstandardnetwork protocol:ieee802.3,802.3u,802.3x,802.3af,802.3atperformanceswitching capacity:1gbpsmax. forwarding rate:0.74mppshigh priority ports:port1forwarding mode:store-and-forwardmac address table:1kflow control:ieee802.3xfullduplexpower over ethernetpoe standard:ieee802.3af,ieee802.3atpoe power budget:58wworking mode:extendon:250m,10m,cat5eextendoff:100mgeneralpower supply:51vdc,1.25apower consumption:≤63wsurge protection:4kvworking temperature:temperature:0℃-40℃working humidity:humidity:10%-90%,non-condensingstorage temperature:temperature:-40℃-70℃storage humidity:humidity:5%-90%,non-condensingweight:0.299kgdimension:132mm*93.3mm*27.6mmdownloadsds-3e0105p-e_datasheet.pdf",5,1,97.520001,6,1,eur,2,1
893407,"ct51264bf160bj, 4gb ddr3l 1600 mt/s (pc3l-12800) cl11 sodimm 204pin 1.35v/1.5v single ranked",6,1,crucial,1,0,"go faster and furthergo faster and further with a notebook or netbook memory upgrade from crucial. we?ve got quality sodimm memory for mobile systems. and because a memory upgrade is one of the easiest, most affordable ways to improve system performance, it?s the ideal solution for on the go users. if you count on your netbook or notebook, count on memory from crucial. crucial is a key brand in the lexar media family of products. so whether you?re focused on your family, friends, work or life outside of work crucial dram products help make computing more reliable, faster, and more effortless. with upgrades for nearly every pc and mac system out there, plus flash products and solid state drives, you can be sure that if it?s important to you, it?s safe with us. help your laptop performs at its best: designed to help your laptop run faster and smoother, a crucial memory upgrade is one of fastest, most affordable, and easiest ways to improve your system? performance. crucial memory empowers your laptop to achieve faster application loading times, faster system responsiveness and increased the ability to multitask and handle data-intensive programs. what does this mean? spend less time staring at loading screens and more time getting stuff done. crucial laptop modules are rigorously tested at both the component and module level to ensure that your memory meets our stringent compatibility and performance standards. every module crucial manufactures are tested for complete functionality before it leaves our doors. at a fraction of the price of your laptop, an investment in crucial memory helps your system get up to speed. crucial quality you can depend on: crucial is a trusted name when it comes to dram, and that? no coincidence. as a brand of micron, one of the largest manufacturers of dram in the world, crucial works with our engineers to design, refine, test, manufacture and support our extensive line of memory modules. to ensure that you get a reliable memory upgrade, crucial tests every module at the component and module level to make certain that it meets our exacting specifications. if it doesn?t meet or exceed the performance levels that crucial advertises, then it doesn?t leave our doors. with a product portfolio that includes thousands of upgrades for more than 50, 000 systems, crucial has one specifically designed for you.",3,1,15880.00,5,1,usd,5,1
900968,sigma 35mm f1.4 dg hsm 'a' lens - nikon fit- £75 cashback available from sigma,6,1,sigma,1,0,"an optically advanced wide-angle prime, the nikon f 35mm f/1.4 dg hsm art lens from sigma mixes a comfortable focal length with an especially fast design. the bright f/1.4 maximum aperture helps to achieve shallow depth of field and selective focus effects, and also suits working in difficult lighting conditions. the optical layout incorporates both low dispersion and aspherical elements, which help to improve sharpness and clarity by controlling both spherical and chromatic aberrations. a floating elements system is also used to maintain performance throughout the focusing range. a super multi-layer coating is also featured, and helps to minimize flare and ghosting for greater contrast and color accuracy when working in strong lighting conditions.complementing the imaging capabilities, the lens sports a hyper sonic motor to produce quick, smooth, and quiet autofocus performance with full-time manual focus override. the physical design features a brass bayonet mount, which offers rigidity and mounting precision along with a seal to guard against dust and moisture. additionally, a rounded nine-blade diaphragm contributes to a pleasing bokeh quality.as part of the art line within sigma's global vision series, this lens is designed to achieve truly notable optical performance and is ideally suited for creative and artistic applications.wide-angle prime is designed for fx-format nikon f-mount cameras, however is also suitable for dx models where it provides a 52.5mm equivalent focal length.impressively bright f/1.4 maximum aperture is well-suited for working in low-light conditions and also provides greater control over the focus position when using shallow depth of field techniques.one f low dispersion (fld) element and four special low dispersion (sld) elements are featured in the optical design, and help to reduce color fringing and chromatic aberrations for improved clarity and color accuracy.two aspherical elements are used to help limit distortion and spherical aberrations and also contributes to greater overall sharpness and accurate rendering.floating elements system helps to realize consistent optical performance throughout the focusing range, from 11.8\"" to infinity.a super multi-layer coating has been applied to lens elements in order to minimize lens flare and ghosting and contribute to producing contrast-rich and color-neutral imagery, even in backlit conditions.rounded nine-blade diaphragm contributes to a smooth and pleasing bokeh quality.the integrated hsm (hyper sonic motor) realizes quick and quiet autofocusing, which is further complemented by an optimized af algorithm to produce smoother focusing performance. the hsm also permits full-time manual focus control simply by rotating the focus ring at any time.the bayonet mount is constructed from brass for ensured accuracy and durability.additionally, rubber sealing is incorporated in the mount design to render it dust- and splash-resistant.this lens is compatible with the optional sigma usb dock for fine-tuning different lens characteristics and updating its firmware.",4,1,4467.00,6,1,usd,3,1
9046,amd ryzen 5 2600x 6-core 3.6 ghz (4.2 ghz max boost) socket am4 95w yd260xbcafbox desktop processor,6,1,amd,2,1,"the amd wraith spire cooleramd bundles the wraith spire cooler with the 2nd gen ryzen™ 5 2600x processor, featuring excellent thermal performance.amd ryzen™ ready socket am4 platformamd’s future-proof mainstream computing platform, updated with the new x470 chipset.amd storemi technologysoftware that combines the speed of your ssd with the capacity of your hard disk into a single, fast, easy-to-manage drive.amd sensemi technologywith amd sensemi technology, ryzen™ processors use true machine intelligence to accelerate performance.amd ryzen™ master utilitythe simple and powerful overclocking utility for amd ryzen™ processors.",5,1,1.6895e2,5,1,eur,3,1
